tweetId,tweetDate,tweetText,hashtagList,location,numberRetweets,"userMentions_userName,,,,,,,,,,",tweetSentiment
1026893508215488512,08-07-2018,RT @SBAgov: It's National #FarmersMarketWeek! Support your local small business vendors ? https://t.co/fO6EXA1Pc1 cc: @USDA https://t.co/p7?,#FarmersMarketWeek,,50.0,"@SBAgov,@USDA,,,,,,,,,",pos
1026893386933063682,08-07-2018,RT @USDA: Fusarium head blight is a devastating fungal disease that's costed U.S. wheat & barley farmers more than $3 billion since 1990. O?,,,12.0,"@USDA,,,,,,,,,,",neg
1026893357770006528,08-07-2018,"RT @USDA_AMS: Farmers markets are significant outlets for small-to-medium, new & beginning & veteran farmers to reach consumers. Supporting?",,,10.0,"@USDA_AMS,,,,,,,,,",pos
1026893149279539201,08-07-2018,RT @anson_ag: Touring Ag Center at Missisquoi Valley Union with @VTEducation. James Messier explains how students raise the animals & then?,,,4.0,"@anson_ag,@VTEducation,,,,,,,,,",pos
1026893137434816512,08-07-2018,"RT @SGottliebFDA: Actually, it?s @USDA that inspects and grades services at milking establishments and assures the quality of the products.?",,,30.0,"@SGottliebFDA,@USDA,,,,,,,,",neg
1026892996359278592,08-07-2018,@SecretarySonny today announced that USDA will take several actions to assist farmers in response to #trade damage? https://t.co/ARl0qrwlWG,#trade,,0.0,"@SecretarySonny,,,,,,,,,,",pos
1026892557085696001,08-07-2018,@USDA @SecretarySonny not unjustified retaliation!,,,0.0,"@USDA,@SecretarySonny,,,,,,,,,",neg
1026892152129892353,08-07-2018,"RT @agripulse: A new action plan for the #ChesapeakeBay watershed released by @USDA_NRCS  envisions the training of nearly 5,000 public and?",#ChesapeakeBay,,2.0,"@agripulse,@USDA_NRCS,,,,,,,,",pos
1026892111176720384,08-07-2018,"RT @SGottliebFDA: Actually, it?s @USDA that inspects and grades services at milking establishments and assures the quality of the products.?",,,30.0,"@SGottliebFDA,@USDA,,,,,,,,",neg
1026892025793269761,08-07-2018,RT @USDA: Fusarium head blight is a devastating fungal disease that's costed U.S. wheat & barley farmers more than $3 billion since 1990. O?,,,12.0,"@USDA,,,,,,,,,,",neg
1026891355165868032,08-07-2018,RT @USDA: Fusarium head blight is a devastating fungal disease that's costed U.S. wheat & barley farmers more than $3 billion since 1990. O?,,,12.0,"@USDA,,,,,,,,,,",neg
1026891177180753921,08-07-2018,"A new action plan for the #ChesapeakeBay watershed released by @USDA_NRCS  envisions the training of nearly 5,000 p? https://t.co/21kSpdAkKg",#ChesapeakeBay,,2.0,"@USDA_NRCS,,,,,,,,,",pos
1026891168666116096,08-07-2018,RT @USDA: Fusarium head blight is a devastating fungal disease that's costed U.S. wheat & barley farmers more than $3 billion since 1990. O?,,,12.0,"@USDA,,,,,,,,,,",neg
1026890893230583808,08-07-2018,RT @USDA: Fusarium head blight is a devastating fungal disease that's costed U.S. wheat & barley farmers more than $3 billion since 1990. O?,,,12.0,"@USDA,,,,,,,,,,",neg
1026890737357606912,08-07-2018,"RT @TAMU_NRI: Grazing lands, which account for the majority of #TX working land base, support a variety of animals that contribute to the s?",#TX,,3.0,"@TAMU_NRI,,,,,,,,",pos
1026890609691373568,08-07-2018,"RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?",#HISD,,272.0,"@HoustonISD,@USDA,,,,,,,",pos
1026890222846570496,08-07-2018,"Grazing lands, which account for the majority of #TX working land base, support a variety of animals that contribut? https://t.co/ph0EkW5X1o",#TX,,3.0,",,,,,,,,",neg
1026889544443068416,08-07-2018,"RT @Maurie_McInnis: Alma Solis, a Brownsville native & @USDA research entomologist, exemplifies what it means to #ChangetheWorld. She earne?",#ChangetheWorld,,3.0,"@Maurie_McInnis,@USDA,,,,,,,",neg
1026888793733951488,08-07-2018,"The winners of the GC3 Preservatives Challenge, pictured here. Avisco Ltd., IMD Natural Solutions GmbH ,Irena Jevto? https://t.co/8cYq03FtIf",,,1.0,",,,,,,,",pos
1026888523088109568,08-07-2018,"RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?",#HISD,,272.0,"@HoustonISD,@USDA,,,,,,,",pos
1026888404204769280,08-07-2018,RT @mleonard2009: Currency manipulation is the #1 trade cheating tool used by governments & must be addressed and stopped prior to any trad?,,,1.0,"@mleonard2009,,,,,,,,,,",neg
1026888336634507269,08-07-2018,"RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?",#HISD,,272.0,"@HoustonISD,@USDA,,,,,,,",pos
1026888277180248066,08-07-2018,ICYMI: @BillAtUSDA unveiled the @USDA_NRCS conservation strategy to improve the health of the Chesapeake Bay Waters? https://t.co/BCxwmJUQnr,,"37.23916736,-76.51010154",6.0,"@BillAtUSDA,@USDA_NRCS,,,,,,,,",neg
1026888272591691776,08-07-2018,RT @TamarHaspel: How is the @USDA going to resolve the #GMO labeling issue? @CSPI's @JaffeGregory looks into his crystal ball and actually?,#GMO,,10.0,"@TamarHaspel,@USDA,@CSPI,@JaffeGregory,,,,,,,",pos
1026887403540103168,08-07-2018,RT @TamarHaspel: How is the @USDA going to resolve the #GMO labeling issue? @CSPI's @JaffeGregory looks into his crystal ball and actually?,#GMO,,10.0,"@TamarHaspel,@USDA,@CSPI,@JaffeGregory,,,,,,,",pos
1026887348762693632,08-07-2018,"RT @IWF: According to new data from the @USDA, 42.1M individuals and 20.8M households participated in the food stamps program in February 2?",,,4.0,"@IWF,@USDA,,,,,,,,",neg
1026887252654391296,08-07-2018,Trade is discussing #corn & #soybean expectations from @usda for Friday's report. https://t.co/1mb9qfAWiv,"#corn,#soybean",,0.0,"@USDA,,,,,,,,,",neg
1026886354746126338,08-07-2018,"Bread and the Wheat that brings us bread, need bacterial helpers to fight pathogens. At @USDA labs in Peoria Indian? https://t.co/jRUfMSMyZb",,,1.0,"@USDA,,,,,,,,,",neg
1026885690783621120,08-07-2018,August is #TreeCheckMonth! Help protect Michigan?s trees by checking for signs of the Asian Longhorned Beetle:? https://t.co/1XVpAwum4R,#TreeCheckMonth,,3.0,",,,,,,,,,,",pos
1026885055141085184,08-07-2018,RT @donnamartinrd: Hope you will celebrate #NFMW2018 by shopping at YOUR #local market during #FarmersMarketWeek @BCPS_Bears ??? our @Harve?,"#NFMW2018,#local,#FarmersMarketWeek",,6.0,"@donnamartinrd,@BCPS_Bears,,,,,,,",pos
1026884674872700928,08-07-2018,"@julieblue917 @realDonaldTrump @PressSec @SecretarySonny,,,,,,,,,,",,,,,neg
1026884299902136320,08-07-2018,RT @SBAgov: It's National #FarmersMarketWeek! Support your local small business vendors ? https://t.co/fO6EXA1Pc1 cc: @USDA https://t.co/p7?,#FarmersMarketWeek,,50.0,"@SBAgov,@USDA,,,,,,,,,",pos
1026883977603371008,08-07-2018,"RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?",#HISD,,272.0,"@HoustonISD,@USDA,,,,,,,",pos
1026883833034092544,08-07-2018,RT @PiluGiraudo: En la previa de #SUSTENTOLOGIA aprovechando especialistas y técnicos de lujo nacionales y globales en distintas zonas @IPN?,#SUSTENTOLOGIA,,6.0,"@PiluGiraudo,,,,,,,,,,",pos
1026883372335939588,08-07-2018,"RT @FarmersGov: Cover crop roots create channels in the soil, allowing water to infiltrate. This helps the soil retain moisture, even durin?",,,16.0,"@FarmersGov,,,,,,,,",pos
1026883327238840322,08-07-2018,"If we invest $10/person each year toward improving nutrition, increasing physical activity, and preventing tobacco? https://t.co/sZTnH2Yz7g",,,0.0,",,,,,,,,",neg
1026883301682892801,08-07-2018,"RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?",#HISD,,272.0,"@HoustonISD,@USDA,,,,,,,",pos
1026882602479902720,08-07-2018,"RT @foodandwater: Breaking: We?ve learned that under a new privatized inspection system, @USDA inspectors are being pressured to keep slaug?",,,14.0,"@foodandwater,@USDA,,,,,,,,",pos
1026882511836721153,08-07-2018,RT @CSPI: The July 29 deadline for @USDA to release its final regulations for the bioengineered disclosure rule quietly came and went. But?,,,2.0,"@CSPI,@USDA,,,,,,,,,",pos
1026882431167725569,08-07-2018,"@POTUS @realDonaldTrump @SecretarySonny @USDA When things get rough,"" """"just holded on."""" Boy"",5, Sets Mutton Busting? https://t.co/8XiPcG9FlG",,,0.0,"@POTUS,@realDonaldTrump,@SecretarySonny,@USDA,,,,",pos
1026882066938556417,08-07-2018,"RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?",#HISD,,272.0,"@HoustonISD,@USDA,,,,,,,",pos
1026881792916312064,08-07-2018,RT @Unitedminingal: @POTUS @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @USFWSDirector @USRepRickNolan @RepTomEmmer @RepGosar @R?,,,11.0,"@Unitedminingal,@POTUS,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@USFWSDirector,@USRepRickNolan,@RepTomEmmer,@RepGosar,",neg
1026881655884140545,08-07-2018,RT @wefishhm70: @SecretaryZinke @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAAWheeler @SecretarySonny @SecretaryAcosta @DonaldJTrump @west?,,,9.0,"@wefishhm70,@SecretaryZinke,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAAWheeler,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump,,",pos
1026881577480060928,08-07-2018,RT @wefishhm70: @POTUS @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAAWheeler @SecretarySonny @SecretaryAcosta @DonaldJTrump @westerncaucus?,,,8.0,"@wefishhm70,@POTUS,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAAWheeler,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump,@westerncaucus,",neg
1026881539358044160,08-07-2018,RT @caseliskar: @SecretarySonny You need to take the time out of your busy schedule and come to NE Minnesota. Listen to the people who supp?,,,8.0,"@caseliskar,@SecretarySonny,,,,,,,,,",pos
1026881256825413632,08-07-2018,"RT @FarmersGov: Cover crop roots create channels in the soil, allowing water to infiltrate. This helps the soil retain moisture, even durin?",,,16.0,"@FarmersGov,,,,,,,,",pos
1026881238689345537,08-07-2018,RT @wefishhm70: @RepGosar @Replouiegohmert @RepDLamborn @RobWittman @RepStevePearce @RepLizCheney @RepRobBishop @RepGarretGraves @RepWester?,,,9.0,"@wefishhm70,@RepGosar,@replouiegohmert,@RepDLamborn,@RobWittman,@RepStevePearce,@RepLizCheney,@RepRobBishop,@RepGarretGraves,,",neg
1026881200621871104,08-07-2018,RT @wefishhm70: @SecretaryZinke @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAAWheeler @SecretarySonny @SecretaryAcosta @DonaldJTrump @west?,,,9.0,"@wefishhm70,@SecretaryZinke,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAAWheeler,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump,,",pos
1026881174889816064,08-07-2018,RT @anson_ag: Touring Ag Center at Missisquoi Valley Union with @VTEducation. James Messier explains how students raise the animals & then?,,,4.0,"@anson_ag,@VTEducation,,,,,,,,,",pos
1026881155818237952,08-07-2018,"RT @USDA_NRCS: On average, each US farmer feeds more than 144 people. https://t.co/YIBCRW2dJ3  #ThankAFarmer https://t.co/FGKJOsG6GU",#ThankAFarmer,,14.0,"@USDA_NRCS,,,,,,,,,",neg
1026880741194575873,08-07-2018,"RT @usdafsa: Celebrate National #FarmersMarketWeek! With 8,700+ farmers markets in our directory - find one near you https://t.co/oxDIpBP07?",#FarmersMarketWeek,,48.0,"@usdafsa,,,,,,,,,",pos
1026880577755115521,08-07-2018,RT @SecretarySonny: We're always working to open new markets for American agricultural products. Proud to announce w/@USTradeRep Amb. Light?,,,46.0,"@SecretarySonny,@USTradeRep,,,,,,,,,",pos
1026880564337541120,08-07-2018,"RT @SecretarySonny: Two Chinese nationals charged with stealing hi-tech American rice seeds, engineered for medical use. This case illustra?",,,143.0,"@SecretarySonny,,,,,,,,,",pos
1026880262695780352,08-07-2018,"RT @USDA: Agriculture @SecretarySonny proclaims August 5-11,2018, as National #FarmersMarketWeek - https://t.co/gXXKyd2RxH https://t.co/vE?",#FarmersMarketWeek,,62.0,"@USDA,@SecretarySonny,,,,,,,",pos
1026880222103314432,08-07-2018,RT @IntaCordoba: #INTAestá ?Especialistas y directivos de @IntaCordoba @intaargentina participan hoy en esta recorrida junto a referentes d?,#INTAestá,,9.0,"@IntaCordoba,@IntaCordoba,@intaargentina,,,,,,,,",pos
1026880047024459776,08-07-2018,"RT @SecretarySonny: Two Chinese nationals charged with stealing hi-tech American rice seeds, engineered for medical use. This case illustra?",,,143.0,"@SecretarySonny,,,,,,,,,",pos
1026880042763251713,08-07-2018,"RT @Maurie_McInnis: Alma Solis, a Brownsville native & @USDA research entomologist, exemplifies what it means to #ChangetheWorld. She earne?",#ChangetheWorld,,3.0,"@Maurie_McInnis,@USDA,,,,,,,",neg
1026879361838792705,08-07-2018,RT @USDAClimateHubs: Hear about the benefits of #agroforestry in transitioning and #organic systems in temperate and tropical climates http?,"#agroforestry,#organic",,3.0,"@USDAClimateHubs,,,,,,,,,",pos
1026879111971651584,08-07-2018,RT @IntaCordoba: #INTAestá ?Especialistas y directivos de @IntaCordoba @intaargentina participan hoy en esta recorrida junto a referentes d?,#INTAestá,,9.0,"@IntaCordoba,@IntaCordoba,@intaargentina,,,,,,,,",pos
1026878932283518977,08-07-2018,"Great to see how @USDA is using data to improve their customer experience. #UX #CX #Agile,,,,,,,,,,",,,,,pos
1026878606780190720,08-07-2018,@IWF @USDA Actually the 2.8 million fewer Americans on food stamps are because Trump abolished 2.8 million food sta? https://t.co/Sw1Y9STk1Q,,,0.0,"@IWF,@USDA,,,,,,,,,",neg
1026878522617475072,08-07-2018,#PurdueExtension experts & @usda_nass state statistician respond to @USDA's August crop report at the? https://t.co/YEKTVvatrN,#PurdueExtension,,2.0,"@usda_nass,@USDA,,,,,,,,,",pos
1026878461183442944,08-07-2018,RT @VelocysPLC: Pleased to announce today that the @USDA has issued a Finding of No Significant Impact (FONSI) on the environmental assessm?,,,2.0,"@VelocysPLC,@USDA,,,,,,,,,",neg
1026878381877600257,08-07-2018,RT @VelocysPLC: Local support for the @USDA issuing the Finding of No Significant Impact on the environmental assessment report for Velocys?,,,1.0,"@VelocysPLC,@USDA,,,,,,,,,",neg
1026878200347906054,08-07-2018,"RT @USDA: Companies are using biobased products, made from agriculture, to replace imported petroleum & create jobs in rural America. Our B?",,,8.0,"@USDA,,,,,,,,",pos
1026877778564722688,08-07-2018,RT @SenHydeSmith: Multiple benefits associated with the @USDA plan to purchase surplus US farm-raised #catfish:  helps feed the needy; supp?,#catfish,,1.0,"@SenHydeSmith,@USDA,,,,,,,,,",pos
1026877775276384257,08-07-2018,Multiple benefits associated with the @USDA plan to purchase surplus US farm-raised #catfish:  helps feed the needy? https://t.co/0Dk9FexB1m,#catfish,,1.0,"@USDA,,,,,,,,,,",pos
1026877759077974018,08-07-2018,"RT @USDA: Companies are using biobased products, made from agriculture, to replace imported petroleum & create jobs in rural America. Our B?",,,8.0,"@USDA,,,,,,,,",pos
1026877150522236928,08-07-2018,NIFA @USDA @USDA_NIFA is hosting a competition to help develop and fund innovations to food and agriculture. All wi? https://t.co/kvbuNYfwuF,,,0.0,"@USDA,@USDA_NIFA,,,,,,,,,",neg
1026877079889928192,08-07-2018,"@IWF @USDA That is bad news for Democrats,  Good news for America.",,,0.0,"@IWF,@USDA,,,,,,,,",neg
1026876947098419201,08-07-2018,"RT @USDA: Companies are using biobased products, made from agriculture, to replace imported petroleum & create jobs in rural America. Our B?",,,8.0,"@USDA,,,,,,,,",pos
1026876868316815360,08-07-2018,"RT @myrmoteras: Here my lecture on technical aspects of @plazi_ch 's expedition to discover known biodiversity, held today at the @usda Nat?",,,7.0,"@myrmoteras,@plazi_ch,@USDA,,,,,,,",pos
1026876859391336453,08-07-2018,RT @USDAClimateHubs: Hear about the benefits of #agroforestry in transitioning and #organic systems in temperate and tropical climates http?,"#agroforestry,#organic",,3.0,"@USDAClimateHubs,,,,,,,,,",pos
1026876774037250048,08-07-2018,"According to new data from the @USDA, 42.1M individuals and 20.8M households participated in the food stamps progra? https://t.co/1NczvqVzdr",,,4.0,"@USDA,,,,,,,,,",neg
1026876479030915074,08-07-2018,#INTAestá ?Especialistas y directivos de @IntaCordoba @intaargentina participan hoy en esta recorrida junto a refer? https://t.co/eoC0OnCGNj,#INTAestá,,9.0,"@IntaCordoba,@intaargentina,,,,,,,,,",pos
1026876447305211906,08-07-2018,"RT @USDA: Companies are using biobased products, made from agriculture, to replace imported petroleum & create jobs in rural America. Our B?",,,8.0,"@USDA,,,,,,,,",pos
1026875982655840257,08-07-2018,It?s National #FarmersMarketWeek! Support your local small business vendors -- https://t.co/xyHNBGAYdS cc: @USDA https://t.co/AbmpMWEdLh,#FarmersMarketWeek,,0.0,"@USDA,,,,,,,,,,",pos
1026875974158360576,08-07-2018,"RT @USDA: Companies are using biobased products, made from agriculture, to replace imported petroleum & create jobs in rural America. Our B?",,,8.0,"@USDA,,,,,,,,",pos
1026875909729529856,08-07-2018,"The consolidation of data centers remains a priority in federal IT modernization efforts, and the Department of Agr? https://t.co/ezFDdgNdoc",,,0.0,",,,,,,,,,",neg
1026875904323198977,08-07-2018,"RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?",#HISD,,272.0,"@HoustonISD,@USDA,,,,,,,",pos
1026875845929926662,08-07-2018,"RT @USDA: Companies are using biobased products, made from agriculture, to replace imported petroleum & create jobs in rural America. Our B?",,,8.0,"@USDA,,,,,,,,",pos
1026875785896841217,08-07-2018,"RT @USDA: Agriculture @SecretarySonny proclaims August 5-11,2018, as National #FarmersMarketWeek - https://t.co/gXXKyd2RxH https://t.co/vE?",#FarmersMarketWeek,,62.0,"@USDA,@SecretarySonny,,,,,,,",pos
1026875574554435584,08-07-2018,@SecretarySonny @POTUS You might want to take a look at all that Chinese national graduate students at our taxpayer? https://t.co/HEtgmwgWIh,,,0.0,"@SecretarySonny,@POTUS,,,,,,,,,",pos
1026875381268328448,08-07-2018,RT @Unitedminingal: @SecretarySonny We are tired of waiting for the outcome of the Environmental Assessment in the @SuperiorNF . Lets get t?,,,10.0,"@Unitedminingal,@SecretarySonny,@SuperiorNF,,,,,,,,",pos
1026875231594532871,08-07-2018,"RT @JohnPGoodwin: This article is about Missouri, but could just as well be about @USDA. Stop bending over backwards to protect puppy mills?",,,5.0,"@JohnPGoodwin,@USDA,,,,,,,,",neg
1026875131308781568,08-07-2018,RT @USDA: Celebrate #FarmersMarketWeek by visiting a local farmers market near you! Not sure where to start? Browse our Local Food Director?,#FarmersMarketWeek,,40.0,"@USDA,,,,,,,,,,",pos
1026874945857613824,08-07-2018,RT @caseliskar: @SecretarySonny You need to take the time out of your busy schedule and come to NE Minnesota. Listen to the people who supp?,,,8.0,"@caseliskar,@SecretarySonny,,,,,,,,,",pos
1026874930019950594,08-07-2018,"Alma Solis, a Brownsville native & @USDA research entomologist, exemplifies what it means to #ChangetheWorld. She e? https://t.co/zLxS35sx13",#ChangetheWorld,,3.0,"@USDA,,,,,,,,",neg
1026874844166664192,08-07-2018,RT @USDA: Celebrate #FarmersMarketWeek by visiting a local farmers market near you! Not sure where to start? Browse our Local Food Director?,#FarmersMarketWeek,,40.0,"@USDA,,,,,,,,,,",pos
1026874182150369280,08-07-2018,RT @USDAClimateHubs: Hear about the benefits of #agroforestry in transitioning and #organic systems in temperate and tropical climates http?,"#agroforestry,#organic",,3.0,"@USDAClimateHubs,,,,,,,,,",pos
1026874149657096194,08-07-2018,"RT @usdafsa: Celebrate National #FarmersMarketWeek! With 8,700+ farmers markets in our directory - find one near you https://t.co/oxDIpBP07?",#FarmersMarketWeek,,48.0,"@usdafsa,,,,,,,,,",pos
1026874146565832704,08-07-2018,"RT @FarmersGov: Cover crop roots create channels in the soil, allowing water to infiltrate. This helps the soil retain moisture, even durin?",,,16.0,"@FarmersGov,,,,,,,,",pos
1026874121593020416,08-07-2018,"RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?",#HISD,,272.0,"@HoustonISD,@USDA,,,,,,,",pos
1026874109047779328,08-07-2018,RT @USDA: Celebrate #FarmersMarketWeek by visiting a local farmers market near you! Not sure where to start? Browse our Local Food Director?,#FarmersMarketWeek,,40.0,"@USDA,,,,,,,,,,",pos
1026874002994851840,08-07-2018,"RT @USDA: Agriculture @SecretarySonny proclaims August 5-11,2018, as National #FarmersMarketWeek - https://t.co/gXXKyd2RxH https://t.co/vE?",#FarmersMarketWeek,,62.0,"@USDA,@SecretarySonny,,,,,,,",pos
1026873816625106945,08-07-2018,RT @SecretarySonny: We're always working to open new markets for American agricultural products. Proud to announce w/@USTradeRep Amb. Light?,,,46.0,"@SecretarySonny,@USTradeRep,,,,,,,,,",pos
1026873463145938945,08-07-2018,Great ?@USDA_NRCS? plan to help clean up the Chesapeake Bay! Great news for us all in this watershed! https://t.co/RDAL4WAaNO,,,1.0,"@USDA_NRCS,,,,,,,,,,",pos
1026873417222508549,08-07-2018,RT @SecretarySonny: We're always working to open new markets for American agricultural products. Proud to announce w/@USTradeRep Amb. Light?,,,46.0,"@SecretarySonny,@USTradeRep,,,,,,,,,",pos
1026873355046215680,08-07-2018,"Here my lecture on technical aspects of @plazi_ch 's expedition to discover known biodiversity, held today at the? https://t.co/EkgHUq6BwO",,,7.0,"@plazi_ch,,,,,,,,,",pos
1026872598087520256,08-07-2018,"RT @SBA_Wisconsin: It's National #FarmersMarketWeek! Support your local small business vendors ?,,,,,,,,,,",,,,,pos
1026872459545522176,08-07-2018,"RT @USDA: Agriculture @SecretarySonny proclaims August 5-11,2018, as National #FarmersMarketWeek - https://t.co/gXXKyd2RxH https://t.co/vE?",#FarmersMarketWeek,,62.0,"@USDA,@SecretarySonny,,,,,,,",pos
1026871754038419456,08-07-2018,RT @USDA: It's #MondayMorning! What better way to start the week off with some #MondayMotivation from our very own @SecretarySonny. https:/?,"#MondayMorning,#MondayMotivation",,85.0,"@USDA,@SecretarySonny,,,,,,,,",pos
1026871502262685697,08-07-2018,"RT @FarmersGov: Cover crop roots create channels in the soil, allowing water to infiltrate. This helps the soil retain moisture, even durin?",,,16.0,"@FarmersGov,,,,,,,,",pos
1026871472843882496,08-07-2018,RT @FarmersGov: We worked with Texas rancher Kregg McKenny to develop an alternative water source for his cattle in times of drought. How c?,,,5.0,"@FarmersGov,,,,,,,,,,",pos
1026871472311152640,08-07-2018,Hey @USDA @UnitedStates @texasgov please STOP SPRAYING #CHEMTRAILS OVER MY HOUSE!! https://t.co/qrYMB9rJpq,#CHEMTRAILS,,0.0,"@USDA,@UnitedStates,@texasgov,,,,,,,,",pos
1026871266622550017,08-07-2018,"RT @ctnext: We?re bringing @NIHSBIR, @NSFsbir, @USDA and more agencies right to you! #SBIRRoadTour comes to New Haven, CT on August 21. Reg?",#SBIRRoadTour,,3.0,"@ctnext,@NIHsbir,@NSFSBIR,@USDA,,,,",pos
1026870729428676609,08-07-2018,"RT @USDA: U.S. poultry gains new market access in Morocco. The U.S. is the world?s 2nd largest poultry exporter, with global sales of poult?",,,31.0,"@USDA,,,,,,,,,",pos
1026870645513052161,08-07-2018,"Join the U.S. Department of Ag on a trade mission to Seoul November 5-8,2018, and learn how you can grow your busi? https://t.co/3Lr1yUQXTR",,,2.0,",,,,,,,,",pos
1026870370677280768,08-07-2018,RT @PRKDMc: Con más de 50 líderes boricuas en Miami convocados por ?@BillClinton? a reunión ?@ClintonFdn? sobre recuperación post-desastre-?,,,4.0,"@PRKDMc,@BillClinton,@ClintonFdn,,,,,,,,",pos
1026870092611678208,08-07-2018,Hear about the benefits of #agroforestry in transitioning and #organic systems in temperate and tropical climates? https://t.co/3YzAxDPOAd,"#agroforestry,#organic",,3.0,",,,,,,,,,",pos
1026869792970600448,08-07-2018,@USDA Acting Deputy Under Secretary Brandon Lipps tours @JVSBoston #SNAP Employment and Training program preparing? https://t.co/4IGYBSEoYn,#SNAP,,0.0,"@USDA,@JVSBoston,,,,,,,,,",pos
1026869776340135941,08-07-2018,"RT @JohnPGoodwin: This article is about Missouri, but could just as well be about @USDA. Stop bending over backwards to protect puppy mills?",,,5.0,"@JohnPGoodwin,@USDA,,,,,,,,",neg
1026869369849217025,08-07-2018,"USDA Invests $97 Million in Rural Broadband Infrastructure to Improve Service for 22,000 Subscribers in 11 States i? https://t.co/mMK6inw27n",,,0.0,",,,,,,,,,",neg
1026869352140890112,08-07-2018,"RT @ctnext: We?re bringing @NIHSBIR, @NSFsbir, @USDA and more agencies right to you! #SBIRRoadTour comes to New Haven, CT on August 21. Reg?",#SBIRRoadTour,,3.0,"@ctnext,@NIHsbir,@NSFSBIR,@USDA,,,,",pos
1026869146708000770,08-07-2018,"RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?",#HISD,,272.0,"@HoustonISD,@USDA,,,,,,,",pos
1026868858110582790,08-07-2018,"RT @USDA: Agriculture @SecretarySonny proclaims August 5-11,2018, as National #FarmersMarketWeek - https://t.co/gXXKyd2RxH https://t.co/vE?",#FarmersMarketWeek,,62.0,"@USDA,@SecretarySonny,,,,,,,",pos
1026868746248433664,08-07-2018,"RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?",#HISD,,272.0,"@HoustonISD,@USDA,,,,,,,",pos
1026868652996534273,08-07-2018,Nutrition sites like the ones found in New Britain are incredibly important to feeding our children throughout the? https://t.co/tnvlDzoqQ4,,,0.0,",,,,,,,,,,",pos
1026868377703342080,08-07-2018,"RT @ctnext: We?re bringing @NIHSBIR, @NSFsbir, @USDA and more agencies right to you! #SBIRRoadTour comes to New Haven, CT on August 21. Reg?",#SBIRRoadTour,,3.0,"@ctnext,@NIHsbir,@NSFSBIR,@USDA,,,,",pos
1026868162694926339,08-07-2018,RT @SecretarySonny: We're always working to open new markets for American agricultural products. Proud to announce w/@USTradeRep Amb. Light?,,,46.0,"@SecretarySonny,@USTradeRep,,,,,,,,,",pos
1026868129622708225,08-07-2018,3 violations of the AWA and @USDA negligence has kept #Blackfish Lolita in illegal conditions 4 decades. #FreeLolita https://t.co/vDaxQdAJW4,"#Blackfish,#FreeLolita",,0.0,"@USDA,,,,,,,,,",neg
1026867756396769282,08-07-2018,RT @SBAgov: It's National #FarmersMarketWeek! Support your local small business vendors ? https://t.co/fO6EXA1Pc1 cc: @USDA https://t.co/p7?,#FarmersMarketWeek,,50.0,"@SBAgov,@USDA,,,,,,,,,",pos
1026867397309997056,08-07-2018,"RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?",#HISD,,272.0,"@HoustonISD,@USDA,,,,,,,",pos
1026867085509636100,08-07-2018,"RT @HSUSPuppyMills: Sadly, @usda is not the only agency appearing to go lax on puppy mills; a state agency is also under scrutiny https://t?",,,2.0,"@HSUSPuppyMills,@USDA,,,,,,,,",neg
1026867039900581888,08-07-2018,"RT @donnamartinrd: In @BurkeCountyGA, @Harvest_Bright @BCPS_Bears R proud 2 support small-to-medium, family, new, beginning + veteran #loca?",,,4.0,"@donnamartinrd,@BurkeCountyGA,@Harvest_Bright,@BCPS_Bears,,,",pos
