tweetId,tweetDate,tweetText,hashtagList,location,numberRetweets,userMentions_userName,tweetTextSent,tweetSentiment
1029392776889135105,08-14-2018,"RT @USDA: Our @forestservice and other federal, tribal, state & local government agencies work together to respond to tens of thousands of?",,,50.0,"@USDA,@forestservice"," @USDA: Our @forestservice and other federal, tribal, state & local government agencies work together to respond to tens of thousands of?",neg
1029392756941176832,08-14-2018,"RT @efw_mt: Continuing the Western journey in CO! Met up with @YoungFarmers Regional Campaigns Dir., Jennifer Benson, in Denver. We visited?",,,1.0,"@efw_mt,@YoungFarmers"," @efw_mt: Continuing the Western journey in CO! Met up with @YoungFarmers Regional Campaigns Dir., Jennifer Benson, in Denver. We visited?",pos
1029392548945645569,08-14-2018,"RT @SecretarySonny: Continuing our California trip w/visit to Modesto farm of Paul Wenger, 3rd generation farmer & past president of @CAFar?",,,30.0,@SecretarySonny," @SecretarySonny: Continuing our California trip w/visit to Modesto farm of Paul Wenger, 3rd generation farmer & past president of @CAFar?",pos
1029392479827546112,08-14-2018,"RT @SecretarySonny: In California w/@SecretaryZinke, thanking @CAL_FIRE & BLM crews, with help of @forestservice as well, fighting #CarrFir?",,,36.0,"@SecretarySonny,@SecretaryZinke,@CAL_FIRE,@forestservice"," @SecretarySonny: In California w/@SecretaryZinke, thanking @CAL_FIRE & BLM crews, with help of @forestservice as well, fighting #CarrFir?",pos
1029392468662349824,08-14-2018,"RT @SecretarySonny: Thorough briefing w/@SecretaryZinke on #CarrFire w/@forestservice Regional Forester Randy Moore, USFS Nat'l Dir of Fire?",#CarrFire,,30.0,"@SecretarySonny,@SecretaryZinke,@forestservice"," @SecretarySonny: Thorough briefing w/@SecretaryZinke on #CarrFire w/@forestservice Regional Forester Randy Moore, USFS Nat'l Dir of Fire?",pos
1029392457627140096,08-14-2018,RT @SecretarySonny: Productive roundtable meeting w/@SecretaryZinke and local leaders whose communities have been impacted by numerous fire?,,,34.0,"@SecretarySonny,@SecretaryZinke", @SecretarySonny: Productive roundtable meeting w/@SecretaryZinke and local leaders whose communities have been impacted by numerous fire?,pos
1029392452367527936,08-14-2018,"RT @CityHealthData: Piecing @USDA?s data together state-by-state, using 250k acre parcels, @BBGVisualData illuminates America?s land use. M?",,,6.0,"@CityHealthData,@USDA,@BBGVisualData"," @CityHealthData: Piecing @USDA?s data together state-by-state, using 250k acre parcels, @BBGVisualData illuminates America?s land use. M?",neg
1029392434784915458,08-14-2018,RT @SecretarySonny: At a lunch with @SecretaryZinke & employees from multiple agencies fighting wildfires in California. Important to remem?,,,141.0,"@SecretarySonny,@SecretaryZinke", @SecretarySonny: At a lunch with @SecretaryZinke & employees from multiple agencies fighting wildfires in California. Important to remem?,pos
1029392423502270467,08-14-2018,"RT @SecretarySonny: Getting a briefing on #HirzFire in California from hard-working @forestservice personnel. Fire suppression, line constr?",#HirzFire,,35.0,"@SecretarySonny,@forestservice"," @SecretarySonny: Getting a briefing on #HirzFire in California from hard-working @forestservice personnel. Fire suppression, line constr?",pos
1029392412504875008,08-14-2018,RT @SecretarySonny: Fact check: True. ,,,,, @SecretarySonny: Fact check: True. ,pos
1029392364140290049,08-14-2018,"RT @SecretarySonny: Continuing our California trip w/visit to Modesto farm of Paul Wenger, 3rd generation farmer & past president of @CAFar?",,,30.0,@SecretarySonny," @SecretarySonny: Continuing our California trip w/visit to Modesto farm of Paul Wenger, 3rd generation farmer & past president of @CAFar?",pos
1029392124788318209,08-14-2018,"@AaronBobeck @FAPRI_MU @WesthoffPat He thinks actual production, which will hurt areas experiencing drought. But ag? https://t.co/P5kQiqzYD0",,,0.0,"@AaronBobeck,@FAPRI_MU,@WesthoffPat","@AaronBobeck @FAPRI_MU @WesthoffPat He thinks actual production, which will hurt areas experiencing drought. But ag? https://t.co/P5kQiqzYD0",neg
1029391689931206656,08-14-2018,"RT @USDA: It's another 2-4-1 intern highlights day! Meet Vanessa Wiebe, an Ag business & agricultural communications major at @okstate. She?",,,11.0,"@USDA,@okstate"," @USDA: It's another 2-4-1 intern highlights day! Meet Vanessa Wiebe, an Ag business & agricultural communications major at @okstate. She?",pos
1029391626941202432,08-14-2018,RT @USDAClimateHubs: TODAY at 2pm EST https://t.co/5sRNcpPLIV Catch this @USDA_NRCS webinar: Rethinking the #NutrientManagement Paradigm fo?,#NutrientManagement,,1.0,"@USDAClimateHubs,@USDA_NRCS", @USDAClimateHubs: TODAY at 2pm EST https://t.co/5sRNcpPLIV Catch this @USDA_NRCS webinar: Rethinking the #NutrientManagement Paradigm fo?,pos
1029390665636093952,08-14-2018,RT @usdafsa: #Wildfires & #Hurricanes caused devastating losses for many farmers and ranchers in 2017. Get help through the new recovery pr?,"#Wildfires,#Hurricanes",,10.0,@usdafsa, @usdafsa: #Wildfires & #Hurricanes caused devastating losses for many farmers and ranchers in 2017. Get help through the new recovery pr?,neg
1029390138693115905,08-14-2018,RT @usdafsa: #Wildfires & #Hurricanes caused devastating losses for many farmers and ranchers in 2017. Get help through the new recovery pr?,"#Wildfires,#Hurricanes",,10.0,@usdafsa, @usdafsa: #Wildfires & #Hurricanes caused devastating losses for many farmers and ranchers in 2017. Get help through the new recovery pr?,neg
1029390090320179200,08-14-2018,"RT @USDA: It's another 2-4-1 intern highlights day! Meet Vanessa Wiebe, an Ag business & agricultural communications major at @okstate. She?",,,11.0,"@USDA,@okstate"," @USDA: It's another 2-4-1 intern highlights day! Meet Vanessa Wiebe, an Ag business & agricultural communications major at @okstate. She?",pos
1029390012494880770,08-14-2018,"RT @USDA: It's another 2-4-1 intern highlights day! Meet Vanessa Wiebe, an Ag business & agricultural communications major at @okstate. She?",,,11.0,"@USDA,@okstate"," @USDA: It's another 2-4-1 intern highlights day! Meet Vanessa Wiebe, an Ag business & agricultural communications major at @okstate. She?",pos
1029389950758932480,08-14-2018,"RT @USDA: It's another 2-4-1 intern highlights day! Meet Vanessa Wiebe, an Ag business & agricultural communications major at @okstate. She?",,,11.0,"@USDA,@okstate"," @USDA: It's another 2-4-1 intern highlights day! Meet Vanessa Wiebe, an Ag business & agricultural communications major at @okstate. She?",pos
1029389831414145025,08-14-2018,"It's another 2-4-1 intern highlights day! Meet Vanessa Wiebe, an Ag business & agricultural communications major at? https://t.co/yuedZHTe9Y",,,11.0,,"It's another 2-4-1 intern highlights day! Meet Vanessa Wiebe, an Ag business & agricultural communications major at? https://t.co/yuedZHTe9Y",pos
1029389784333082624,08-14-2018,RT @USDANutrition: @USDA #summermeals provide children the nutritious meals they need in a safe environment to ensure children are ready to?,#summermeals,,1.0,"@USDANutrition,@USDA", @USDANutrition: @USDA #summermeals provide children the nutritious meals they need in a safe environment to ensure children are ready to?,neg
1029389736371265536,08-14-2018,From our colleagues @usdafsa: #Wildfires & #Hurricanes caused devastating losses for many farmers and ranchers in 2? https://t.co/AHsAKJFbhI,"#Wildfires,#Hurricanes",,0.0,@usdafsa,From our colleagues @usdafsa: #Wildfires & #Hurricanes caused devastating losses for many farmers and ranchers in 2? https://t.co/AHsAKJFbhI,pos
1029389721267523584,08-14-2018,RT @MilFamLN: #Veterans participating in @txextension?s ?From Battleground to Breaking Ground? program can now receive comprehensive and ex?,#Veterans,,3.0,"@MilFamLN,@txextension", @MilFamLN: #Veterans participating in @txextension?s ?From Battleground to Breaking Ground? program can now receive comprehensive and ex?,pos
1029389684902789121,08-14-2018,"#RuralAmerica @USDA #Blog - ""From quality #healthcare to advanced #education & precision ag #technology at the loca? https://t.co/IYFlVO2Cbj","#RuralAmerica,#Blog,#healthcare,#education,#technology",,0.0,@USDA,"#RuralAmerica @USDA #Blog - ""From quality #healthcare to advanced #education & precision ag #technology at the loca? https://t.co/IYFlVO2Cbj",pos
1029389587859341313,08-14-2018,"RT @USDA: Our Disaster Resource Center has info about specific disasters & emergencies, how to prepare, recover and help build long-term re?",,,25.0,@USDA," @USDA: Our Disaster Resource Center has info about specific disasters & emergencies, how to prepare, recover and help build long-term re?",neg
1029389580208758785,08-14-2018,"RT @FarmersGov: Landowners across Appalachia are voluntarily managing their #forests to help at-risk song #birds, such as the golden-winged?","#forests,#birds",,14.0,@FarmersGov," @FarmersGov: Landowners across Appalachia are voluntarily managing their #forests to help at-risk song #birds, such as the golden-winged?",pos
1029389455575068679,08-14-2018,RT @SecretarySonny: Fact check: True. ,,,,, @SecretarySonny: Fact check: True. ,pos
1029389333910810624,08-14-2018,RT @SecretaryZinke: Great morning with @SecretarySonny getting briefed on the #CarrFire and the joint efforts between @Interior @USDA and @?,#CarrFire,,44.0,"@SecretaryZinke,@SecretarySonny,@Interior,@USDA", @SecretaryZinke: Great morning with @SecretarySonny getting briefed on the #CarrFire and the joint efforts between @Interior @USDA and @?,pos
1029389323152449536,08-14-2018,RT @SecretarySonny: The @forestservice Smokejumpers risk their lives performing initial attacks on wildfires. Smokejumper Josh Mathiesen pr?,,,63.0,"@SecretarySonny,@forestservice", @SecretarySonny: The @forestservice Smokejumpers risk their lives performing initial attacks on wildfires. Smokejumper Josh Mathiesen pr?,neg
1029389311056076800,08-14-2018,RT @SecretaryZinke: Thanks to all #firefighters keeping the communities of Northern #California safe! The #CarrFire is devastating our #pub?,"#firefighters,#California,#CarrFire",,47.0,@SecretaryZinke, @SecretaryZinke: Thanks to all #firefighters keeping the communities of Northern #California safe! The #CarrFire is devastating our #pub?,pos
1029389125202399232,08-14-2018,#ICYMI - Lewis County REC receives $12.3 million from @USDA to improve rural electric #infrastructure in seven coun? https://t.co/PXXeRZ88d4,"#ICYMI,#infrastructure",,0.0,@USDA,#ICYMI - Lewis County REC receives $12.3 million from @USDA to improve rural electric #infrastructure in seven coun? https://t.co/PXXeRZ88d4,neg
1029388598972440579,08-14-2018,RT @USDA: Assistant to the Secretary for @usdaRD Anne Hazlett visited Louisiana today to announce our investment of more than $124 million?,,,15.0,"@USDA,@usdaRD", @USDA: Assistant to the Secretary for @usdaRD Anne Hazlett visited Louisiana today to announce our investment of more than $124 million?,neg
1029388587282911237,08-14-2018,@ad8871 @mkemo78 @kannbwx @USDA I don't think my opinion fails to see this. If the market drops 40 cents in one day? https://t.co/GAWG76pohM,,,0.0,"@ad8871,@mkemo78,@kannbwx,@USDA",@ad8871 @mkemo78 @kannbwx @USDA I don't think my opinion fails to see this. If the market drops 40 cents in one day? https://t.co/GAWG76pohM,pos
1029387893419204608,08-14-2018,RT @USDA: Assistant to the Secretary for @usdaRD Anne Hazlett visited Louisiana today to announce our investment of more than $124 million?,,,15.0,"@USDA,@usdaRD", @USDA: Assistant to the Secretary for @usdaRD Anne Hazlett visited Louisiana today to announce our investment of more than $124 million?,neg
1029387612434386944,08-14-2018,RT @FS_Region1: This is a busy time of year for #firefighters and Law Enforcement Officers. Please be aware of your actions and help preven?,#firefighters,,6.0,@FS_Region1, @FS_Region1: This is a busy time of year for #firefighters and Law Enforcement Officers. Please be aware of your actions and help preven?,neg
1029387485078585344,08-14-2018,RT @Preston_DC: ?USDA?s partnerships with rural communities underscore Agriculture ?@SecretarySonny? Perdue?s commitment to ensuring that r?,,,4.0,"@Preston_DC,@SecretarySonny", @Preston_DC: ?USDA?s partnerships with rural communities underscore Agriculture ?@SecretarySonny? Perdue?s commitment to ensuring that r?,neg
1029387456963960833,08-14-2018,RT @SecretarySonny: The @forestservice Smokejumpers risk their lives performing initial attacks on wildfires. Smokejumper Josh Mathiesen pr?,,,63.0,"@SecretarySonny,@forestservice", @SecretarySonny: The @forestservice Smokejumpers risk their lives performing initial attacks on wildfires. Smokejumper Josh Mathiesen pr?,neg
1029387440426049537,08-14-2018,@Biodiesel_Media @EPA @SecretarySonny @realDonaldTrump https://t.co/sbC4irib5l A Research article mentioning that b? https://t.co/vINlg2RRea,,,0.0,"@Biodiesel_Media,@EPA,@SecretarySonny,@realDonaldTrump",@Biodiesel_Media @EPA @SecretarySonny @realDonaldTrump https://t.co/sbC4irib5l A Research article mentioning that b? https://t.co/vINlg2RRea,neg
1029387355285803016,08-14-2018,@ASPCA @WinglessBird_ @USDA BLOODY BUTCHERS !,,,0.0,"@ASPCA,@WinglessBird_,@USDA",@ASPCA @WinglessBird_ @USDA BLOODY BUTCHERS !,pos
1029387296917925888,08-14-2018,?USDA?s partnerships with rural communities underscore Agriculture ?@SecretarySonny? Perdue?s commitment to ensurin? https://t.co/G43YO5sZ3O,,,4.0,@SecretarySonny,?USDA?s partnerships with rural communities underscore Agriculture ?@SecretarySonny? Perdue?s commitment to ensurin? https://t.co/G43YO5sZ3O,neg
1029387161387200512,08-14-2018,RT @FS_Region1: This is a busy time of year for #firefighters and Law Enforcement Officers. Please be aware of your actions and help preven?,#firefighters,,6.0,@FS_Region1, @FS_Region1: This is a busy time of year for #firefighters and Law Enforcement Officers. Please be aware of your actions and help preven?,neg
1029386904796622849,08-14-2018,RT @VP: .@POTUS and I continue to monitor the California wildfires. @SecretaryZinke and @SecretarySonny are on the ground today. THANK YOU?,,,793.0,"@VP,@POTUS,@SecretaryZinke,@SecretarySonny", @VP: .@POTUS and I continue to monitor the California wildfires. @SecretaryZinke and @SecretarySonny are on the ground today. THANK YOU?,pos
1029386856390189057,08-14-2018,RT @ASPCA: ACT NOW: the @USDA?s new rule will would allow pig slaughterhouses nationwide to operate without speed limits. Sign the petition?,,,232.0,"@ASPCA,@USDA", @ASPCA: ACT NOW: the @USDA?s new rule will would allow pig slaughterhouses nationwide to operate without speed limits. Sign the petition?,neg
1029386822059810816,08-14-2018,RT @JohnPGoodwin: This piece is spot on! @USDA @moagriculture and other enforcement agencies are failing the dogs they are supposed to prot?,,,2.0,"@JohnPGoodwin,@USDA,@MoAgriculture", @JohnPGoodwin: This piece is spot on! @USDA @moagriculture and other enforcement agencies are failing the dogs they are supposed to prot?,neg
1029386470224670725,08-14-2018,RT @SecretarySonny: Fact check: True. ,,,,, @SecretarySonny: Fact check: True. ,pos
1029385969051394050,08-14-2018,RT @USDA: Do you know how to grill like a PRO? It?s super easy:,,,,, @USDA: Do you know how to grill like a PRO? It?s super easy:,pos
1029385410416463874,08-14-2018,"RT @Biodiesel_Media: Biodiesel is helping California reduce carbon emissions to record levels. Tell the @EPA to support homegrown, renewabl?",,,313.0,"@Biodiesel_Media,@EPA"," @Biodiesel_Media: Biodiesel is helping California reduce carbon emissions to record levels. Tell the @EPA to support homegrown, renewabl?",neg
1029385240966557696,08-14-2018,"RT @CTgreenbuilding: Best by? Sell by? The Average Family Throws Away $1,500 per year of edible food due to confusing labels: https://t.co/?",,,1.0,@CTgreenbuilding," @CTgreenbuilding: Best by? Sell by? The Average Family Throws Away $1,500 per year of edible food due to confusing labels: https://t.co/?",neg
1029384810349776897,08-14-2018,RT @VP: .@POTUS and I continue to monitor the California wildfires. @SecretaryZinke and @SecretarySonny are on the ground today. THANK YOU?,,,793.0,"@VP,@POTUS,@SecretaryZinke,@SecretarySonny", @VP: .@POTUS and I continue to monitor the California wildfires. @SecretaryZinke and @SecretarySonny are on the ground today. THANK YOU?,pos
1029384777047191553,08-14-2018,"RT @argenbiooficial: ?Las políticas deberían promover la innovación científica, sin crear barreras innecesarias ni estigmatizar a las nueva?",,,3.0,@argenbiooficial," @argenbiooficial: ?Las políticas deberían promover la innovación científica, sin crear barreras innecesarias ni estigmatizar a las nueva?",pos
1029384391816925191,08-14-2018,"RT @USDA: Our @forestservice and other federal, tribal, state & local government agencies work together to respond to tens of thousands of?",,,50.0,"@USDA,@forestservice"," @USDA: Our @forestservice and other federal, tribal, state & local government agencies work together to respond to tens of thousands of?",neg
1029383833806950400,08-14-2018,"RT @USDA: Our Disaster Resource Center has info about specific disasters & emergencies, how to prepare, recover and help build long-term re?",,,25.0,@USDA," @USDA: Our Disaster Resource Center has info about specific disasters & emergencies, how to prepare, recover and help build long-term re?",neg
1029383831630110726,08-14-2018,@SecretarySonny which subsidies are larger? ,,,,,@SecretarySonny which subsidies are larger? ,neg
1029382701755912192,08-14-2018,"RT @USDA_NRCS: If you?re transitioning to #organic, we?re here to help. https://t.co/obYpgfkfU2 https://t.co/obhAZjo53B",#organic,,10.0,@USDA_NRCS," @USDA_NRCS: If you?re transitioning to #organic, we?re here to help. https://t.co/obYpgfkfU2 https://t.co/obhAZjo53B",neg
1029382486114091015,08-14-2018,RT @ASPCA: ACT NOW: the @USDA?s new rule will would allow pig slaughterhouses nationwide to operate without speed limits. Sign the petition?,,,232.0,"@ASPCA,@USDA", @ASPCA: ACT NOW: the @USDA?s new rule will would allow pig slaughterhouses nationwide to operate without speed limits. Sign the petition?,neg
1029382476404207616,08-14-2018,"RT @Biodiesel_Media: Biodiesel is helping California reduce carbon emissions to record levels. Tell the @EPA to support homegrown, renewabl?",,,313.0,"@Biodiesel_Media,@EPA"," @Biodiesel_Media: Biodiesel is helping California reduce carbon emissions to record levels. Tell the @EPA to support homegrown, renewabl?",neg
1029382412227293184,08-14-2018,TODAY at 2pm EST https://t.co/5sRNcpPLIV Catch this @USDA_NRCS webinar: Rethinking the #NutrientManagement Paradigm? https://t.co/u6nMBmUxWp,#NutrientManagement,,1.0,@USDA_NRCS,TODAY at 2pm EST https://t.co/5sRNcpPLIV Catch this @USDA_NRCS webinar: Rethinking the #NutrientManagement Paradigm? https://t.co/u6nMBmUxWp,pos
1029381953525612544,08-14-2018,@Biodiesel_Media @EPA @SecretarySonny @realDonaldTrump If they promised # farmers keep it,,,0.0,"@Biodiesel_Media,@EPA,@SecretarySonny,@realDonaldTrump",@Biodiesel_Media @EPA @SecretarySonny @realDonaldTrump If they promised # farmers keep it,neg
1029381895451230208,08-14-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,791.0,"@WhiteHouse,@USDA", @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,neg
1029381879282118656,08-14-2018,"RT @USDA: Keep calm, and don't run. Here are some ways to protect yourself in a wildlife attack - https://t.co/th1PobQYXd https://t.co/ihm9?",,,24.0,@USDA," @USDA: Keep calm, and don't run. Here are some ways to protect yourself in a wildlife attack - https://t.co/th1PobQYXd https://t.co/ihm9?",pos
1029381809002487808,08-14-2018,@USDA @usdaRD I hope Missouri is a candidate for this.,,,0.0,"@USDA,@usdaRD",@USDA @usdaRD I hope Missouri is a candidate for this.,neg
1029381642580881415,08-14-2018,"RT @USDA: Our @forestservice and other federal, tribal, state & local government agencies work together to respond to tens of thousands of?",,,50.0,"@USDA,@forestservice"," @USDA: Our @forestservice and other federal, tribal, state & local government agencies work together to respond to tens of thousands of?",neg
1029381413009805312,08-14-2018,RT @Biodiesel_Media: America's farmers and soybean growers need certainty in the biofuel market. Join America's advanced biofuel producers?,,,214.0,@Biodiesel_Media, @Biodiesel_Media: America's farmers and soybean growers need certainty in the biofuel market. Join America's advanced biofuel producers?,neg
1029381311717199873,08-14-2018,"RT @USDA: Our @forestservice and other federal, tribal, state & local government agencies work together to respond to tens of thousands of?",,,50.0,"@USDA,@forestservice"," @USDA: Our @forestservice and other federal, tribal, state & local government agencies work together to respond to tens of thousands of?",neg
1029381113452605440,08-14-2018,"RT @USDA: Our @forestservice and other federal, tribal, state & local government agencies work together to respond to tens of thousands of?",,,50.0,"@USDA,@forestservice"," @USDA: Our @forestservice and other federal, tribal, state & local government agencies work together to respond to tens of thousands of?",neg
1029380963854209026,08-14-2018,"RT @Biodiesel_Media: Biodiesel is helping California reduce carbon emissions to record levels. Tell the @EPA to support homegrown, renewabl?",,,313.0,"@Biodiesel_Media,@EPA"," @Biodiesel_Media: Biodiesel is helping California reduce carbon emissions to record levels. Tell the @EPA to support homegrown, renewabl?",neg
1029380925463965696,08-14-2018,"RT @usdafsa: Celebrate National #FarmersMarketWeek! With 8,700+ farmers markets in our directory - find one near you https://t.co/oxDIpBP07?",#FarmersMarketWeek,,51.0,@usdafsa," @usdafsa: Celebrate National #FarmersMarketWeek! With 8,700+ farmers markets in our directory - find one near you https://t.co/oxDIpBP07?",pos
1029380917154873345,08-14-2018,"RT @USDA: Our @forestservice and other federal, tribal, state & local government agencies work together to respond to tens of thousands of?",,,50.0,"@USDA,@forestservice"," @USDA: Our @forestservice and other federal, tribal, state & local government agencies work together to respond to tens of thousands of?",neg
1029380880861720577,08-14-2018,"Did you know that #pimacotton was originally called American-Egyptian cotton? In the early 1900?s, pima cotton got? https://t.co/dzScbJR9Ex",#pimacotton,,1.0,,"Did you know that #pimacotton was originally called American-Egyptian cotton? In the early 1900?s, pima cotton got? https://t.co/dzScbJR9Ex",neg
1029380871747502080,08-14-2018,RT @USDA: Assistant to the Secretary for @usdaRD Anne Hazlett visited Louisiana today to announce our investment of more than $124 million?,,,15.0,"@USDA,@usdaRD", @USDA: Assistant to the Secretary for @usdaRD Anne Hazlett visited Louisiana today to announce our investment of more than $124 million?,neg
1029380869037989889,08-14-2018,RT @SkyriverMojo: @ForestServiceNW @smokey_bear @nwfireblog @R5_Fire_News @RRSNF @willametteNF @USDA @forestservice @AdCouncil @FireAviatio?,,,8.0,"@SkyriverMojo,@ForestServiceNW,@smokey_bear,@nwfireblog,@R5_Fire_News,@RRSNF,@willametteNF,@USDA,@forestservice,@AdCouncil", @SkyriverMojo: @ForestServiceNW @smokey_bear @nwfireblog @R5_Fire_News @RRSNF @willametteNF @USDA @forestservice @AdCouncil @FireAviatio?,neg
1029380686728388608,08-14-2018,RT @Biodiesel_Media: America's farmers and soybean growers need certainty in the biofuel market. Join America's advanced biofuel producers?,,,214.0,@Biodiesel_Media, @Biodiesel_Media: America's farmers and soybean growers need certainty in the biofuel market. Join America's advanced biofuel producers?,neg
1029380600627642368,08-14-2018,"RT @USDA: Summer is a great time for kids to get outside and be physically active. But for those days that are spent indoors, we have solut?",,,13.0,@USDA," @USDA: Summer is a great time for kids to get outside and be physically active. But for those days that are spent indoors, we have solut?",neg
1029380418926043136,08-14-2018,RT @USDA: Assistant to the Secretary for @usdaRD Anne Hazlett visited Louisiana today to announce our investment of more than $124 million?,,,15.0,"@USDA,@usdaRD", @USDA: Assistant to the Secretary for @usdaRD Anne Hazlett visited Louisiana today to announce our investment of more than $124 million?,neg
1029380399108120577,08-14-2018,FARMERS own the land that wind turbines @POTUS likes to attack. Why does POTUS keep attacking farmers? @FoxNews #MAGA2018 @SecretarySonny,#MAGA2018,,0.0,"@POTUS,@FoxNews,@SecretarySonny",FARMERS own the land that wind turbines @POTUS likes to attack. Why does POTUS keep attacking farmers? @FoxNews #MAGA2018 @SecretarySonny,neg
1029380213203857408,08-14-2018,"RT @USDA: Our @forestservice and other federal, tribal, state & local government agencies work together to respond to tens of thousands of?",,,50.0,"@USDA,@forestservice"," @USDA: Our @forestservice and other federal, tribal, state & local government agencies work together to respond to tens of thousands of?",neg
1029379930906402817,08-14-2018,RT @USDA: Assistant to the Secretary for @usdaRD Anne Hazlett visited Louisiana today to announce our investment of more than $124 million?,,,15.0,"@USDA,@usdaRD", @USDA: Assistant to the Secretary for @usdaRD Anne Hazlett visited Louisiana today to announce our investment of more than $124 million?,neg
1029379827122536450,08-14-2018,RT @USDA: Assistant to the Secretary for @usdaRD Anne Hazlett visited Louisiana today to announce our investment of more than $124 million?,,,15.0,"@USDA,@usdaRD", @USDA: Assistant to the Secretary for @usdaRD Anne Hazlett visited Louisiana today to announce our investment of more than $124 million?,neg
1029379635136614400,08-14-2018,@VP @POTUS @SecretaryZinke @SecretarySonny Can?t say John McCain?s name at event honoring him? Resign in shame now or it will get worse.,,,0.0,"@VP,@POTUS,@SecretaryZinke,@SecretarySonny",@VP @POTUS @SecretaryZinke @SecretarySonny Can?t say John McCain?s name at event honoring him? Resign in shame now or it will get worse.,neg
1029379499652046853,08-14-2018,"RT @USDA: Our @forestservice and other federal, tribal, state & local government agencies work together to respond to tens of thousands of?",,,50.0,"@USDA,@forestservice"," @USDA: Our @forestservice and other federal, tribal, state & local government agencies work together to respond to tens of thousands of?",neg
1029379230168174592,08-14-2018,This piece is spot on! @USDA @moagriculture and other enforcement agencies are failing the dogs they are supposed t? https://t.co/jGbZICqSiA,,,2.0,"@USDA,@MoAgriculture",This piece is spot on! @USDA @moagriculture and other enforcement agencies are failing the dogs they are supposed t? https://t.co/jGbZICqSiA,neg
1029379171791695872,08-14-2018,"RT @USDA: Our @forestservice and other federal, tribal, state & local government agencies work together to respond to tens of thousands of?",,,50.0,"@USDA,@forestservice"," @USDA: Our @forestservice and other federal, tribal, state & local government agencies work together to respond to tens of thousands of?",neg
1029379150434336768,08-14-2018,RT @SecretarySonny: At a lunch with @SecretaryZinke & employees from multiple agencies fighting wildfires in California. Important to remem?,,,141.0,"@SecretarySonny,@SecretaryZinke", @SecretarySonny: At a lunch with @SecretaryZinke & employees from multiple agencies fighting wildfires in California. Important to remem?,pos
1029379125709074433,08-14-2018,RT @USDA: Assistant to the Secretary for @usdaRD Anne Hazlett visited Louisiana today to announce our investment of more than $124 million?,,,15.0,"@USDA,@usdaRD", @USDA: Assistant to the Secretary for @usdaRD Anne Hazlett visited Louisiana today to announce our investment of more than $124 million?,neg
1029378916610461696,08-14-2018,RT @USDA: Assistant to the Secretary for @usdaRD Anne Hazlett visited Louisiana today to announce our investment of more than $124 million?,,,15.0,"@USDA,@usdaRD", @USDA: Assistant to the Secretary for @usdaRD Anne Hazlett visited Louisiana today to announce our investment of more than $124 million?,neg
1029378826864869376,08-14-2018,RT @USDA: Assistant to the Secretary for @usdaRD Anne Hazlett visited Louisiana today to announce our investment of more than $124 million?,,,15.0,"@USDA,@usdaRD", @USDA: Assistant to the Secretary for @usdaRD Anne Hazlett visited Louisiana today to announce our investment of more than $124 million?,neg
1029378765573382145,08-14-2018,@SecretaryZinke @SecretarySonny @RepLaMalfa Go home. California don?t need you or liar Trump. Keep your trashy cons? https://t.co/VqDYQDu9FH,,,0.0,"@SecretaryZinke,@SecretarySonny,@RepLaMalfa",@SecretaryZinke @SecretarySonny @RepLaMalfa Go home. California don?t need you or liar Trump. Keep your trashy cons? https://t.co/VqDYQDu9FH,pos
1029378597163868160,08-14-2018,RT @USDA: Assistant to the Secretary for @usdaRD Anne Hazlett visited Louisiana today to announce our investment of more than $124 million?,,,15.0,"@USDA,@usdaRD", @USDA: Assistant to the Secretary for @usdaRD Anne Hazlett visited Louisiana today to announce our investment of more than $124 million?,neg
1029378555736715264,08-14-2018,The @USDA's report found that #UWYO personnel did not perform adequate daily observations and failed to communicate? https://t.co/lOXznpQeRL,#UWYO,,0.0,@USDA,The @USDA's report found that #UWYO personnel did not perform adequate daily observations and failed to communicate? https://t.co/lOXznpQeRL,neg
1029378523834736641,08-14-2018,@Biodiesel_Media @EPA @SecretarySonny @realDonaldTrump Yeah and the 16 Cali fires are canceling all the benefits out.,,,0.0,"@Biodiesel_Media,@EPA,@SecretarySonny,@realDonaldTrump",@Biodiesel_Media @EPA @SecretarySonny @realDonaldTrump Yeah and the 16 Cali fires are canceling all the benefits out.,pos
1029378410089521153,08-14-2018,"Podcast: #Grainsprices have strengthened considerably in the last few months, what do the new @USDA #WASDE numbers? https://t.co/HoIaBaa2Lg","#Grainsprices,#WASDE",,1.0,@USDA,"Podcast: #Grainsprices have strengthened considerably in the last few months, what do the new @USDA #WASDE numbers? https://t.co/HoIaBaa2Lg",neg
1029378353374158853,08-14-2018,RT @USDA: Assistant to the Secretary for @usdaRD Anne Hazlett visited Louisiana today to announce our investment of more than $124 million?,,,15.0,"@USDA,@usdaRD", @USDA: Assistant to the Secretary for @usdaRD Anne Hazlett visited Louisiana today to announce our investment of more than $124 million?,neg
1029377972392869889,08-14-2018,#health #organic @ForksOverKnives @wthfilm @AFoodRevolution @USDA https://t.co/sx9cLc7WOs,"#health,#organic",,0.0,"@ForksOverKnives,@wthfilm,@AFoodRevolution,@USDA",#health #organic @ForksOverKnives @wthfilm @AFoodRevolution @USDA https://t.co/sx9cLc7WOs,neg
